#version,serial,flight,call,time,state,state_name,acceleration,pressure,altitude,height,accel_speed,baro_speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,pyro,igniter_a,igniter_b,igniter_c,igniter_d,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 6667, 1, KB0G,     3.35, 5,   coast,  -25.15,  91577.00,  845.02,  443.71,  226.61,  226.61, 36.3, 4.18, 4.16, 4.15, -14.46,   2.62,   1.25,  57.38,  -2.46,   1.89,  -1.18,   0.12,   1.55,   6.50, 4.16, 4.15, 4.15, 0.00, 0.00, 1, 1,  8,  37.1666713, -97.7380783,   696.0, 2020, 10, 10, 20, 11, 55,       39,      319, 118,  83,   2.7,   2.1,   1.7,  0,  0,  0,  0,  0,  0,  0, 42,  0, 21, 39,  0,  0,  0,  0,  0,  0, 40,  0, 14, 43,  0,  0,  0, 32,  0, 43,  0,  0,  0, 42, 43
6, 6667, 1, KB0G,     3.36, 5,   coast,  -25.65,  91551.00,  847.37,  446.06,  226.36,  226.36, 36.3, 4.18, 4.16, 4.15, -14.35,   2.64,   1.05,  56.70,  -3.20,   1.71,  -1.21,   0.14,   1.51,   6.51, 4.16, 4.15, 4.15, 0.00, 0.00, 1, 1,  8,  37.1666713, -97.7380783,   696.0, 2020, 10, 10, 20, 11, 55,       39,      319, 118,  83,   2.7,   2.1,   1.7,  0,  0,  0,  0,  0,  0,  0, 42,  0, 21, 39,  0,  0,  0,  0,  0,  0, 40,  0, 14, 43,  0,  0,  0, 32,  0, 43,  0,  0,  0, 42, 43
6, 6667, 1, KB0G,     3.37, 5,   coast,  -24.14,  91526.00,  849.63,  448.32,  226.12,  226.12, 36.3, 4.18, 4.16, 4.15, -14.35,   3.51,   1.23,  56.70,  -2.16,   2.56,  -1.21,   0.14,   1.59,   6.54, 4.16, 4.15, 4.15, 0.00, 0.00, 1, 1,  8,  37.1666713, -97.7380783,   696.0, 2020, 10, 10, 20, 11, 55,       39,      319, 118,  83,   2.7,   2.1,   1.7,  0,  0,  0,  0,  0,  0,  0, 42,  0, 21, 39,  0,  0,  0,  0,  0,  0, 40,  0, 14, 43,  0,  0,  0, 32,  0, 43,  0,  0,  0, 42, 43
6, 6667, 1, KB0G,     3.38, 5,   coast,  -24.14,  91504.00,  851.62,  450.31,  225.87,  225.87, 36.3, 4.18, 4.16, 4.15, -14.42,   2.98,   1.32,  56.46,  -1.30,   4.33,  -1.20,   0.13,   1.56,   6.58, 4.16, 4.15, 4.15, 0.00, 0.00, 1, 1,  8,  37.1666713, -97.7380783,   696.0, 2020, 10, 10, 20, 11, 55,       39,      319, 118,  83,   2.7,   2.1,   1.7,  0,  0,  0,  0,  0,  0,  0, 42,  0, 21, 39,  0,  0,  0,  0,  0,  0, 40,  0, 14, 43,  0,  0,  0, 32,  0, 43,  0,  0,  0, 42, 43
6, 6667, 1, KB0G,     3.39, 5,   coast,  -23.64,  91475.00,  854.24,  452.93,  225.63,  225.63, 36.3, 4.18, 4.16, 4.15, -14.40,   2.16,   1.47,  55.36,  -1.24,   4.52,  -1.22,   0.14,   1.52,   6.63, 4.16, 4.15, 4.15, 0.00, 0.00, 1, 1,  8,  37.1666713, -97.7380783,   696.0, 2020, 10, 10, 20, 11, 55,       39,      319, 118,  83,   2.7,   2.1,   1.7,  0,  0,  0,  0,  0,  0,  0, 42,  0, 21, 39,  0,  0,  0,  0,  0,  0, 40,  0, 14, 43,  0,  0,  0, 32,  0, 43,  0,  0,  0, 42, 43
6, 6667, 1, KB0G,     3.40, 5,   coast,  -24.14,  91460.00,  855.60,  454.29,  225.38,  225.38, 36.3, 4.18, 4.16, 4.15, -14.44,   1.89,   1.38,  55.48,  -0.08,   4.88,  -1.20,   0.14,   1.51,   6.68, 4.16, 4.15, 4.15, 0.00, 0.00, 1, 1,  8,  37.1666713, -97.7380783,   696.0, 2020, 10, 10, 20, 11, 55,       39,      319, 118,  83,   2.7,   2.1,   1.7,  0,  0,  0,  0,  0,  0,  0, 42,  0, 21, 39,  0,  0,  0,  0,  0,  0, 40,  0, 14, 43,  0,  0,  0, 32,  0, 43,  0,  0,  0, 42, 43
6, 6667, 1, KB0G,     3.41, 5,   coast,  -24.64,  91432.00,  858.13,  456.82,  225.14,  225.14, 36.3, 4.18, 4.16, 4.15, -14.44,   1.89,   1.38,  55.48,  -0.08,   4.88,  -1.20,   0.14,   1.51,   6.73, 4.16, 4.15, 4.15, 0.00, 0.00, 1, 1,  8,  37.1666713, -97.7380783,   696.0, 2020, 10, 10, 20, 11, 55,       39,      319, 118,  83,   2.7,   2.1,   1.7,  0,  0,  0,  0,  0,  0,  0, 42,  0, 21, 39,  0,  0,  0,  0,  0,  0, 40,  0, 14, 43,  0,  0,  0, 32,  0, 43,  0,  0,  0, 42, 43
6, 6667, 1, KB0G,     3.42, 5,   coast,  -28.67,  91393.00,  861.66,  460.35,  224.89,  224.89, 36.3, 4.18, 4.16, 4.15, -14.51,   1.36,   1.38,  56.28,   0.28,   4.21,  -1.20,   0.13,   1.59,   6.77, 4.16, 4.15, 4.15, 0.00, 0.00, 1, 1,  8,  37.1666713, -97.7380783,   696.0, 2020, 10, 10, 20, 11, 55,       39,      319, 118,  83,   2.7,   2.1,   1.7,  0,  0,  0,  0,  0,  0,  0, 42,  0, 21, 39,  0,  0,  0,  0,  0,  0, 40,  0, 14, 43,  0,  0,  0, 32,  0, 43,  0,  0,  0, 42, 43
6, 6667, 1, KB0G,     3.43, 5,   coast,  -24.14,  91386.00,  862.29,  460.98,  224.64,  224.64, 36.3, 4.18, 4.16, 4.15, -14.44,   1.69,   1.07,  56.95,  -1.00,   0.79,  -1.21,   0.14,   1.58,   6.78, 4.16, 4.15, 4.15, 0.00, 0.00, 1, 1,  8,  37.1666713, -97.7380783,   696.0, 2020, 10, 10, 20, 11, 55,       39,      319, 118,  83,   2.7,   2.1,   1.7,  0,  0,  0,  0,  0,  0,  0, 42,  0, 21, 39,  0,  0,  0,  0,  0,  0, 40,  0, 14, 43,  0,  0,  0, 32,  0, 43,  0,  0,  0, 42, 43
6, 6667, 1, KB0G,     3.44, 5,   coast,  -24.64,  91355.00,  865.10,  463.79,  224.39,  224.39, 36.3, 4.18, 4.16, 4.15, -14.44,   1.69,   1.07,  56.95,  -1.00,   0.79,  -1.21,   0.14,   1.58,   6.79, 4.16, 4.15, 4.15, 0.00, 0.00, 1, 1,  8,  37.1666713, -97.7380783,   696.0, 2020, 10, 10, 20, 11, 55,       39,      319, 118,  83,   2.7,   2.1,   1.7,  0,  0,  0,  0,  0,  0,  0, 42,  0, 21, 39,  0,  0,  0,  0,  0,  0, 40,  0, 14, 43,  0,  0,  0, 32,  0, 43,  0,  0,  0, 42, 43
6, 6667, 1, KB0G,     3.45, 5,   coast,  -24.14,  91320.00,  868.26,  466.96,  224.15,  224.15, 36.3, 4.18, 4.16, 4.15, -14.37,   0.84,   1.21,  55.79,   2.66,   0.00,  -1.21,   0.15,   1.54,   6.78, 4.16, 4.15, 4.15, 0.00, 0.00, 1, 1,  8,  37.1666713, -97.7380783,   696.0, 2020, 10, 10, 20, 11, 55,       39,      319, 118,  83,   2.7,   2.1,   1.7,  0,  0,  0,  0,  0,  0,  0, 42,  0, 21, 39,  0,  0,  0,  0,  0,  0, 40,  0, 14, 43,  0,  0,  0, 32,  0, 43,  0,  0,  0, 42, 43
6, 6667, 1, KB0G,     3.46, 5,   coast,  -22.13,  91310.00,  869.17,  467.86,  223.91,  223.91, 36.3, 4.18, 4.16, 4.15, -14.50,   1.52,   1.54,  55.73,   2.66,  -2.50,  -1.19,   0.16,   1.54,   6.76, 4.16, 4.15, 4.15, 0.00, 0.00, 1, 1,  8,  37.1666713, -97.7380783,   696.0, 2020, 10, 10, 20, 11, 55,       39,      319, 118,  83,   2.7,   2.1,   1.7,  0,  0,  0,  0,  0,  0,  0, 42,  0, 21, 39,  0,  0,  0,  0,  0,  0, 40,  0, 14, 43,  0,  0,  0, 32,  0, 43,  0,  0,  0, 42, 43
6, 6667, 1, KB0G,     3.47, 5,   coast,  -23.64,  91286.00,  871.34,  470.04,  223.66,  223.66, 36.3, 4.18, 4.16, 4.15, -14.50,   1.52,   1.54,  55.73,   2.66,  -2.50,  -1.19,   0.16,   1.54,   6.73, 4.16, 4.15, 4.15, 0.00, 0.00, 1, 1,  8,  37.1666713, -97.7380783,   696.0, 2020, 10, 10, 20, 11, 55,       39,      319, 118,  83,   2.7,   2.1,   1.7,  0,  0,  0,  0,  0,  0,  0, 42,  0, 21, 39,  0,  0,  0,  0,  0,  0, 40,  0, 14, 43,  0,  0,  0, 32,  0, 43,  0,  0,  0, 42, 43
6, 6667, 1, KB0G,     3.48, 5,   coast,  -26.15,  91239.00,  875.60,  474.29,  223.42,  223.42, 36.3, 4.18, 4.16, 4.15, -14.44,   1.68,   1.50,  53.29,   1.32,  -2.32,  -1.22,   0.16,   1.58,   6.70, 4.16, 4.15, 4.15, 0.00, 0.00, 1, 1,  8,  37.1666713, -97.7380783,   696.0, 2020, 10, 10, 20, 11, 55,       39,      319, 118,  83,   2.7,   2.1,   1.7,  0,  0,  0,  0,  0,  0,  0, 42,  0, 21, 39,  0,  0,  0,  0,  0,  0, 40,  0, 14, 43,  0,  0,  0, 32,  0, 43,  0,  0,  0, 42, 43
6, 6667, 1, KB0G,     3.49, 5,   coast,  -25.15,  91220.00,  877.32,  476.02,  223.18,  223.18, 36.3, 4.18, 4.16, 4.15, -14.44,   1.68,   1.50,  53.29,   1.32,  -2.32,  -1.22,   0.16,   1.58,   6.68, 4.16, 4.15, 4.15, 0.00, 0.00, 1, 1,  8,  37.1666713, -97.7380783,   696.0, 2020, 10, 10, 20, 11, 55,       39,      319, 118,  83,   2.7,   2.1,   1.7,  0,  0,  0,  0,  0,  0,  0, 42,  0, 21, 39,  0,  0,  0,  0,  0,  0, 40,  0, 14, 43,  0,  0,  0, 32,  0, 43,  0,  0,  0, 42, 43
6, 6667, 1, KB0G,     3.50, 5,   coast,  -23.64,  91186.00,  880.41,  479.10,  222.93,  222.93, 36.3, 4.18, 4.16, 4.15, -14.34,   2.67,   1.58,  54.69,   2.85,  -0.91,  -1.20,   0.15,   1.56,   6.67, 4.16, 4.15, 4.15, 0.00, 0.00, 1, 1,  8,  37.1666713, -97.7380783,   696.0, 2020, 10, 10, 20, 11, 55,       39,      319, 118,  83,   2.7,   2.1,   1.7,  0,  0,  0,  0,  0,  0,  0, 42,  0, 21, 39,  0,  0,  0,  0,  0,  0, 40,  0, 14, 43,  0,  0,  0, 32,  0, 43,  0,  0,  0, 42, 43
6, 6667, 1, KB0G,     3.51, 5,   coast,  -25.65,  91184.00,  880.59,  479.28,  222.68,  222.68, 36.3, 4.18, 4.16, 4.15, -14.46,   2.36,   1.94,  52.98,   1.14,  -1.16,  -1.22,   0.17,   1.53,   6.65, 4.16, 4.15, 4.15, 0.00, 0.00, 1, 1,  8,  37.1666713, -97.7380783,   696.0, 2020, 10, 10, 20, 11, 55,       39,      319, 118,  83,   2.7,   2.1,   1.7,  0,  0,  0,  0,  0,  0,  0, 42,  0, 21, 39,  0,  0,  0,  0,  0,  0, 40,  0, 14, 43,  0,  0,  0, 32,  0, 43,  0,  0,  0, 42, 43
6, 6667, 1, KB0G,     3.52, 5,   coast,  -24.64,  91157.00,  883.04,  481.73,  222.44,  222.44, 36.3, 4.18, 4.16, 4.15, -14.46,   2.36,   1.94,  52.98,   1.14,  -1.16,  -1.22,   0.17,   1.53,   6.64, 4.16, 4.15, 4.15, 0.00, 0.00, 1, 1,  8,  37.1666713, -97.7380783,   696.0, 2020, 10, 10, 20, 11, 55,       39,      319, 118,  83,   2.7,   2.1,   1.7,  0,  0,  0,  0,  0,  0,  0, 42,  0, 21, 39,  0,  0,  0,  0,  0,  0, 40,  0, 14, 43,  0,  0,  0, 32,  0, 43,  0,  0,  0, 42, 43
6, 6667, 1, KB0G,     3.53, 5,   coast,  -25.15,  91132.00,  885.30,  484.00,  222.19,  222.19, 36.3, 4.18, 4.16, 4.15, -14.39,   2.90,   1.57,  53.96,   0.16,  -0.91,  -1.22,   0.17,   1.56,   6.63, 4.16, 4.15, 4.15, 0.00, 0.00, 1, 1,  8,  37.1666713, -97.7380783,   696.0, 2020, 10, 10, 20, 11, 55,       39,      319, 118,  83,   2.7,   2.1,   1.7,  0,  0,  0,  0,  0,  0,  0, 42,  0, 21, 39,  0,  0,  0,  0,  0,  0, 40,  0, 14, 43,  0,  0,  0, 32,  0, 43,  0,  0,  0, 42, 43
6, 6667, 1, KB0G,     3.54, 5,   coast,  -24.14,  91121.00,  886.30,  484.99,  221.94,  221.94, 36.3, 4.17, 4.17, 4.16, -14.48,   2.12,   2.75,  55.12,   1.08,   0.79,  -1.19,   0.19,   1.56,   6.64, 4.16, 4.17, 4.15, 0.00, 0.00, 1, 1,  8,  37.1666713, -97.7380783,   696.0, 2020, 10, 10, 20, 11, 55,       39,      319, 118,  83,   2.7,   2.1,   1.7,  0,  0,  0,  0,  0,  0,  0, 42,  0, 21, 39,  0,  0,  0,  0,  0,  0, 40,  0, 14, 43,  0,  0,  0, 32,  0, 43,  0,  0,  0, 42, 43
6, 6667, 1, KB0G,     3.54, 5,   coast,  -24.14,  91121.00,  886.30,  484.99,  221.94,  221.94, 36.3, 4.17, 4.17, 4.16, -14.48,   2.12,   2.75,  55.12,   1.08,   0.79,  -1.19,   0.19,   1.56,   6.64, 4.16, 4.17, 4.15, 0.00, 0.00, 1, 1,  8,  37.1666713, -97.7380783,   696.0, 2020, 10, 10, 20, 11, 55,       39,      319, 118,  83,   2.7,   2.1,   1.7,  0,  0,  0,  0,  0,  0,  0, 42,  0, 21, 39,  0,  0,  0,  0,  0,  0, 40,  0, 14, 43,  0,  0,  0, 32,  0, 43,  0,  0,  0, 42, 43
6, 6667, 1, KB0G,     3.55, 5,   coast,  -25.65,  91091.00,  889.02,  487.72,  221.69,  221.69, 36.3, 4.17, 4.17, 4.16, -14.48,   2.12,   2.75,  55.12,   1.08,   0.79,  -1.19,   0.19,   1.56,   6.64, 4.16, 4.17, 4.15, 0.00, 0.00, 1, 1,  8,  37.1666713, -97.7380783,   696.0, 2020, 10, 10, 20, 11, 55,       39,      319, 118,  83,   2.7,   2.1,   1.7,  0,  0,  0,  0,  0,  0,  0, 42,  0, 21, 39,  0,  0,  0,  0,  0,  0, 40,  0, 14, 43,  0,  0,  0, 32,  0, 43,  0,  0,  0, 42, 43
6, 6667, 1, KB0G,     3.56, 5,   coast,  -23.64,  91058.00,  892.02,  490.71,  221.45,  221.45, 36.3, 4.17, 4.17, 4.16, -14.35,   2.83,   2.67,  55.12,  -4.11,   0.12,  -1.20,   0.18,   1.59,   6.65, 4.16, 4.17, 4.15, 0.00, 0.00, 1, 1,  8,  37.1666713, -97.7380783,   696.0, 2020, 10, 10, 20, 11, 55,       39,      319, 118,  83,   2.7,   2.1,   1.7,  0,  0,  0,  0,  0,  0,  0, 42,  0, 21, 39,  0,  0,  0,  0,  0,  0, 40,  0, 14, 43,  0,  0,  0, 32,  0, 43,  0,  0,  0, 42, 43
6, 6667, 1, KB0G,     3.57, 5,   coast,  -26.15,  91039.00,  893.74,  492.43,  221.20,  221.20, 36.3, 4.17, 4.17, 4.16, -14.31,   2.46,   1.81,  55.30,  -5.94,   0.06,  -1.21,   0.16,   1.51,   6.66, 4.16, 4.17, 4.15, 0.00, 0.00, 1, 1,  8,  37.1666713, -97.7380783,   696.0, 2020, 10, 10, 20, 11, 55,       39,      319, 118,  83,   2.7,   2.1,   1.7,  0,  0,  0,  0,  0,  0,  0, 42,  0, 21, 39,  0,  0,  0,  0,  0,  0, 40,  0, 14, 43,  0,  0,  0, 32,  0, 43,  0,  0,  0, 42, 43
6, 6667, 1, KB0G,     3.58, 5,   coast,  -26.65,  91018.00,  895.65,  494.34,  220.94,  220.94, 36.3, 4.17, 4.17, 4.16, -14.31,   2.46,   1.81,  55.30,  -5.94,   0.06,  -1.21,   0.16,   1.51,   6.68, 4.16, 4.17, 4.15, 0.00, 0.00, 1, 1,  8,  37.1666713, -97.7380783,   696.0, 2020, 10, 10, 20, 11, 55,       39,      319, 118,  83,   2.7,   2.1,   1.7,  0,  0,  0,  0,  0,  0,  0, 42,  0, 21, 39,  0,  0,  0,  0,  0,  0, 40,  0, 14, 43,  0,  0,  0, 32,  0, 43,  0,  0,  0, 42, 43
6, 6667, 1, KB0G,     3.59, 5,   coast,  -22.63,  90980.00,  899.10,  497.79,  220.69,  220.69, 36.3, 4.17, 4.17, 4.16, -14.33,   1.10,   2.08,  55.79,  -4.90,   1.83,  -1.20,   0.17,   1.55,   6.71, 4.16, 4.17, 4.15, 0.00, 0.00, 1, 1,  8,  37.1666713, -97.7380783,   696.0, 2020, 10, 10, 20, 11, 55,       39,      319, 118,  83,   2.7,   2.1,   1.7,  0,  0,  0,  0,  0,  0,  0, 42,  0, 21, 39,  0,  0,  0,  0,  0,  0, 40,  0, 14, 43,  0,  0,  0, 32,  0, 43,  0,  0,  0, 42, 43
6, 6667, 1, KB0G,     3.60, 5,   coast,  -26.65,  90971.00,  899.92,  498.61,  220.44,  220.44, 36.3, 4.17, 4.17, 4.16, -14.26,   0.88,   1.84,  57.07,  -5.21,   0.43,  -1.20,   0.17,   1.53,   6.73, 4.16, 4.17, 4.15, 0.00, 0.00, 1, 1,  8,  37.1666713, -97.7380783,   696.0, 2020, 10, 10, 20, 11, 55,       39,      319, 118,  83,   2.7,   2.1,   1.7,  0,  0,  0,  0,  0,  0,  0, 42,  0, 21, 39,  0,  0,  0,  0,  0,  0, 40,  0, 14, 43,  0,  0,  0, 32,  0, 43,  0,  0,  0, 42, 43
6, 6667, 1, KB0G,     3.61, 5,   coast,  -26.15,  90963.00,  900.64,  499.34,  220.19,  220.19, 36.3, 4.17, 4.17, 4.16, -14.26,   0.88,   1.84,  57.07,  -5.21,   0.43,  -1.20,   0.17,   1.53,   6.74, 4.16, 4.17, 4.15, 0.00, 0.00, 1, 1,  8,  37.1666713, -97.7380783,   696.0, 2020, 10, 10, 20, 11, 55,       39,      319, 118,  83,   2.7,   2.1,   1.7,  0,  0,  0,  0,  0,  0,  0, 42,  0, 21, 39,  0,  0,  0,  0,  0,  0, 40,  0, 14, 43,  0,  0,  0, 32,  0, 43,  0,  0,  0, 42, 43
6, 6667, 1, KB0G,     3.62, 5,   coast,  -23.13,  90914.00,  905.10,  503.79,  219.94,  219.94, 36.3, 4.17, 4.17, 4.16, -14.12,   1.20,   1.67,  56.95,  -5.70,  -1.16,  -1.20,   0.17,   1.54,   6.75, 4.16, 4.17, 4.15, 0.00, 0.00, 1, 1,  8,  37.1666713, -97.7380783,   696.0, 2020, 10, 10, 20, 11, 55,       39,      319, 118,  83,   2.7,   2.1,   1.7,  0,  0,  0,  0,  0,  0,  0, 42,  0, 21, 39,  0,  0,  0,  0,  0,  0, 40,  0, 14, 43,  0,  0,  0, 32,  0, 43,  0,  0,  0, 42, 43
6, 6667, 1, KB0G,     3.62, 5,   coast,  -23.13,  90914.00,  905.10,  503.79,  219.94,  219.94, 36.3, 4.17, 4.17, 4.16, -14.12,   1.20,   1.67,  56.95,  -5.70,  -1.16,  -1.20,   0.17,   1.54,   6.75, 4.16, 4.17, 4.15, 0.00, 0.00, 1, 1,  8,  37.1666713, -97.7380783,   696.0, 2020, 10, 10, 20, 11, 55,       39,      319, 118,  83,   2.7,   2.1,   1.7,  0,  0,  0,  0,  0,  0,  0, 42,  0, 21, 39,  0,  0,  0,  0,  0,  0, 40,  0, 14, 43,  0,  0,  0, 32,  0, 43,  0,  0,  0, 42, 43
6, 6667, 1, KB0G,     3.62, 5,   coast,  -23.13,  90914.00,  905.10,  503.79,  219.94,  219.94, 36.3, 4.17, 4.17, 4.16, -14.12,   1.20,   1.67,  56.95,  -5.70,  -1.16,  -1.20,   0.17,   1.54,   6.75, 4.16, 4.17, 4.15, 0.00, 0.00, 1, 1,  8,  37.1666713, -97.7380783,   696.0, 2020, 10, 10, 20, 11, 55,       39,      319, 118,  83,   2.7,   2.1,   1.7,  0,  0,  0,  0,  0,  0,  0, 42,  0, 21, 39,  0,  0,  0,  0,  0,  0, 40,  0, 14, 43,  0,  0,  0, 32,  0, 43,  0,  0,  0, 42, 43
6, 6667, 1, KB0G,     3.63, 5,   coast,  -26.15,  90885.00,  907.73,  506.42,  219.69,  219.69, 36.3, 4.17, 4.17, 4.16, -14.17,   1.13,   1.06,  57.38,  -5.88,  -1.89,  -1.20,   0.17,   1.54,   6.75, 4.16, 4.17, 4.15, 0.00, 0.00, 1, 1, 10,  37.1665592, -97.7376784,   920.0, 2020, 10, 10, 20, 11, 56,       76,      546, 114,  82,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 33,  0, 13, 30,  0,  0,  0,  0,  0,  0, 42,  0, 11, 36,  0,  0, 35, 39,  0, 40,  0,  0,  0, 44, 41
6, 6667, 1, KB0G,     3.64, 5,   coast,  -24.64,  90853.00,  910.64,  509.33,  219.44,  219.44, 36.3, 4.17, 4.17, 4.16, -13.99,   0.92,   0.43,  56.83,  -4.90,  -3.36,  -1.20,   0.17,   1.54,   6.73, 4.16, 4.17, 4.15, 0.00, 0.00, 1, 1, 10,  37.1665592, -97.7376784,   920.0, 2020, 10, 10, 20, 11, 56,       76,      546, 114,  82,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 33,  0, 13, 30,  0,  0,  0,  0,  0,  0, 42,  0, 11, 36,  0,  0, 35, 39,  0, 40,  0,  0,  0, 44, 41
6, 6667, 1, KB0G,     3.65, 5,   coast,  -26.65,  90844.00,  911.46,  510.15,  219.19,  219.19, 36.3, 4.17, 4.17, 4.16, -14.71,   2.30,   0.27,  59.08,  -3.32,  -5.86,  -1.20,   0.18,   1.53,   6.69, 4.16, 4.17, 4.15, 0.00, 0.00, 1, 1, 10,  37.1665592, -97.7376784,   920.0, 2020, 10, 10, 20, 11, 56,       76,      546, 114,  82,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 33,  0, 13, 30,  0,  0,  0,  0,  0,  0, 42,  0, 11, 36,  0,  0, 35, 39,  0, 40,  0,  0,  0, 44, 41
6, 6667, 1, KB0G,     3.66, 5,   coast,  -24.14,  90824.00,  913.28,  511.97,  218.94,  218.94, 36.3, 4.17, 4.17, 4.16, -14.71,   2.30,   0.27,  59.08,  -3.32,  -5.86,  -1.20,   0.18,   1.53,   6.65, 4.16, 4.17, 4.15, 0.00, 0.00, 1, 1, 10,  37.1665592, -97.7376784,   920.0, 2020, 10, 10, 20, 11, 56,       76,      546, 114,  82,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 33,  0, 13, 30,  0,  0,  0,  0,  0,  0, 42,  0, 11, 36,  0,  0, 35, 39,  0, 40,  0,  0,  0, 44, 41
6, 6667, 1, KB0G,     3.67, 5,   coast,  -25.15,  90809.00,  914.64,  513.34,  218.69,  218.69, 36.3, 4.17, 4.17, 4.16, -14.55,   2.63,   0.05,  58.53,  -1.00,  -4.39,  -1.22,   0.17,   1.55,   6.61, 4.16, 4.17, 4.15, 0.00, 0.00, 1, 1, 10,  37.1665592, -97.7376784,   920.0, 2020, 10, 10, 20, 11, 56,       76,      546, 114,  82,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 33,  0, 13, 30,  0,  0,  0,  0,  0,  0, 42,  0, 11, 36,  0,  0, 35, 39,  0, 40,  0,  0,  0, 44, 41
6, 6667, 1, KB0G,     3.68, 5,   coast,  -24.14,  90778.00,  917.46,  516.16,  218.45,  218.45, 36.3, 4.17, 4.17, 4.16, -14.61,   1.65,   0.38,  57.86,   2.91,  -3.66,  -1.23,   0.19,   1.56,   6.57, 4.16, 4.17, 4.15, 0.00, 0.00, 1, 1, 10,  37.1665592, -97.7376784,   920.0, 2020, 10, 10, 20, 11, 56,       76,      546, 114,  82,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 33,  0, 13, 30,  0,  0,  0,  0,  0,  0, 42,  0, 11, 36,  0,  0, 35, 39,  0, 40,  0,  0,  0, 44, 41
6, 6667, 1, KB0G,     3.69, 5,   coast,  -22.63,  90765.00,  918.65,  517.34,  218.20,  218.20, 36.3, 4.17, 4.17, 4.16, -14.61,   1.65,   0.38,  57.86,   2.91,  -3.66,  -1.23,   0.19,   1.56,   6.52, 4.16, 4.17, 4.15, 0.00, 0.00, 1, 1, 10,  37.1665592, -97.7376784,   920.0, 2020, 10, 10, 20, 11, 56,       76,      546, 114,  82,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 33,  0, 13, 30,  0,  0,  0,  0,  0,  0, 42,  0, 11, 36,  0,  0, 35, 39,  0, 40,  0,  0,  0, 44, 41
6, 6667, 1, KB0G,     3.70, 5,   coast,  -24.64,  90740.00,  920.92,  519.61,  217.96,  217.96, 36.3, 4.17, 4.17, 4.16, -14.51,   2.21,  -0.02,  60.61,   3.03,  -3.60,  -1.20,   0.20,   1.57,   6.48, 4.16, 4.17, 4.15, 0.00, 0.00, 1, 1, 10,  37.1665592, -97.7376784,   920.0, 2020, 10, 10, 20, 11, 56,       76,      546, 114,  82,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 33,  0, 13, 30,  0,  0,  0,  0,  0,  0, 42,  0, 11, 36,  0,  0, 35, 39,  0, 40,  0,  0,  0, 44, 41
6, 6667, 1, KB0G,     3.71, 5,   coast,  -27.16,  90730.00,  921.83,  520.52,  217.71,  217.71, 36.3, 4.17, 4.17, 4.16, -14.43,   2.54,   0.20,  59.94,   3.70,  -3.54,  -1.20,   0.20,   1.54,   6.43, 4.16, 4.17, 4.15, 0.00, 0.00, 1, 1, 10,  37.1665592, -97.7376784,   920.0, 2020, 10, 10, 20, 11, 56,       76,      546, 114,  82,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 33,  0, 13, 30,  0,  0,  0,  0,  0,  0, 42,  0, 11, 36,  0,  0, 35, 39,  0, 40,  0,  0,  0, 44, 41
6, 6667, 1, KB0G,     3.72, 5,   coast,  -24.14,  90702.00,  924.38,  523.07,  217.47,  217.47, 36.3, 4.17, 4.17, 4.16, -14.43,   2.54,   0.20,  59.94,   3.70,  -3.54,  -1.20,   0.20,   1.54,   6.38, 4.16, 4.17, 4.15, 0.00, 0.00, 1, 1, 10,  37.1665592, -97.7376784,   920.0, 2020, 10, 10, 20, 11, 56,       76,      546, 114,  82,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 33,  0, 13, 30,  0,  0,  0,  0,  0,  0, 42,  0, 11, 36,  0,  0, 35, 39,  0, 40,  0,  0,  0, 44, 41
